"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: iterations"
"algo.bench.ConnectedComponentsBenchmark.wccCount","avgt",1,10,61.518590,8.982225,"us/op",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.alloc.rate","avgt",1,10,270.888692,40.966528,"MB/sec",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.alloc.rate.norm","avgt",1,10,26074.818950,89.247799,"B/op",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.churn.PS_Eden_Space","avgt",1,10,270.054972,150.612101,"MB/sec",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.churn.PS_Eden_Space.norm","avgt",1,10,26063.432692,14143.183923,"B/op",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.churn.PS_Survivor_Space","avgt",1,10,0.111208,0.355937,"MB/sec",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,10.254883,32.468041,"B/op",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.count","avgt",1,10,13.000000,NaN,"counts",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.time","avgt",1,10,310.000000,NaN,"ms",
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph","avgt",1,5,24.632802,4.604920,"us/op",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.alloc.rate","avgt",1,5,568.713092,107.362531,"MB/sec",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.alloc.rate.norm","avgt",1,5,22000.027849,0.011633,"B/op",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Eden_Space","avgt",1,5,593.067620,366.463427,"MB/sec",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Eden_Space.norm","avgt",1,5,22909.794527,12992.961533,"B/op",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Survivor_Space","avgt",1,5,0.095779,0.547788,"MB/sec",5
