"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: iterations"
"algo.bench.ConnectedComponentsBenchmark.wccCount","avgt",1,10,54.790337,4.915187,"us/op",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.alloc.rate","avgt",1,10,311.666232,25.859079,"MB/sec",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.alloc.rate.norm","avgt",1,10,26822.320501,67.824971,"B/op",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.churn.PS_Eden_Space","avgt",1,10,315.103431,167.094872,"MB/sec",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.churn.PS_Eden_Space.norm","avgt",1,10,27021.525360,13731.218954,"B/op",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.churn.PS_Survivor_Space","avgt",1,10,0.087398,0.296115,"MB/sec",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,7.566274,25.418483,"B/op",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.count","avgt",1,10,15.000000,NaN,"counts",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.time","avgt",1,10,186.000000,NaN,"ms",
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph","avgt",1,5,23.767115,11.335994,"us/op",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.alloc.rate","avgt",1,5,594.932777,248.050887,"MB/sec",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.alloc.rate.norm","avgt",1,5,22008.084228,0.490459,"B/op",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Eden_Space","avgt",1,5,598.087979,367.570986,"MB/sec",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Eden_Space.norm","avgt",1,5,22024.525246,6392.194379,"B/op",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Survivor_Space","avgt",1,5,0.091619,0.184598,"MB/sec",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,3.421668,6.591288,"B/op",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.count","avgt",1,5,14.000000,NaN,"counts",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.time","avgt",1,5,236.000000,NaN,"ms",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph","avgt",1,5,31.307186,27.437406,"us/op",20
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.alloc.rate","avgt",1,5,461.907410,320.888386,"MB/sec",20
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.alloc.rate.norm","avgt",1,5,22008.103260,0.615225,"B/op",20
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Eden_Space","avgt",1,5,461.107308,661.290780,"MB/sec",20
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Eden_Space.norm","avgt",1,5,21367.242674,20247.976264,"B/op",20
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Survivor_Space","avgt",1,5,0.085379,0.455721,"MB/sec",20
