"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: iterations"
"algo.bench.ConnectedComponentsBenchmark.wccCount","avgt",1,10,55.014158,6.582573,"us/op",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.alloc.rate","avgt",1,10,313.074056,33.089205,"MB/sec",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.alloc.rate.norm","avgt",1,10,27046.409477,68.278383,"B/op",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.churn.PS_Eden_Space","avgt",1,10,314.183524,167.176723,"MB/sec",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.churn.PS_Eden_Space.norm","avgt",1,10,27654.242145,16616.087384,"B/op",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.churn.PS_Survivor_Space","avgt",1,10,0.072890,0.283281,"MB/sec",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,6.395323,25.070014,"B/op",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.count","avgt",1,10,15.000000,NaN,"counts",
"algo.bench.ConnectedComponentsBenchmark.wccCount:·gc.time","avgt",1,10,270.000000,NaN,"ms",
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph","avgt",1,5,22.422755,5.891751,"us/op",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.alloc.rate","avgt",1,5,626.129129,159.665424,"MB/sec",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.alloc.rate.norm","avgt",1,5,22008.083219,0.496486,"B/op",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Eden_Space","avgt",1,5,597.994469,349.398281,"MB/sec",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Eden_Space.norm","avgt",1,5,20954.382845,9451.369335,"B/op",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Survivor_Space","avgt",1,5,0.033319,0.166284,"MB/sec",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,1.186866,5.838174,"B/op",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.count","avgt",1,5,14.000000,NaN,"counts",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.time","avgt",1,5,282.000000,NaN,"ms",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph","avgt",1,5,29.027415,12.521549,"us/op",20
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.alloc.rate","avgt",1,5,486.183253,185.153994,"MB/sec",20
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.alloc.rate.norm","avgt",1,5,22008.029671,0.019147,"B/op",20
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Eden_Space","avgt",1,5,459.181296,674.672514,"MB/sec",20
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Eden_Space.norm","avgt",1,5,20462.897874,27203.514715,"B/op",20
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Survivor_Space","avgt",1,5,0.074960,0.257332,"MB/sec",20
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,3.574424,12.697952,"B/op",20
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.count","avgt",1,5,11.000000,NaN,"counts",20
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.time","avgt",1,5,171.000000,NaN,"ms",20
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph","avgt",1,5,65.525579,16.479912,"us/op",100
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.alloc.rate","avgt",1,5,214.418668,56.355269,"MB/sec",100
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.alloc.rate.norm","avgt",1,5,22027.086089,77.481669,"B/op",100
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Eden_Space","avgt",1,5,240.525554,335.748393,"MB/sec",100
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Eden_Space.norm","avgt",1,5,24995.376047,38735.384371,"B/op",100
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Survivor_Space","avgt",1,5,0.054137,0.246158,"MB/sec",100
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,5.841360,26.573971,"B/op",100
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.count","avgt",1,5,6.000000,NaN,"counts",100
"org.neo4j.graphalgo.bench.PageRankBenchmark._01_lightGraph:·gc.time","avgt",1,5,198.000000,NaN,"ms",100
"org.neo4j.graphalgo.bench.PageRankBenchmark._02_lightGraphReuseGraph","avgt",1,5,2.278788,0.369108,"us/op",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._02_lightGraphReuseGraph:·gc.alloc.rate","avgt",1,5,44.687618,7.201185,"MB/sec",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._02_lightGraphReuseGraph:·gc.alloc.rate.norm","avgt",1,5,160.001321,0.000863,"B/op",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._02_lightGraphReuseGraph:·gc.churn.PS_Eden_Space","avgt",1,5,34.114997,293.740410,"MB/sec",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._02_lightGraphReuseGraph:·gc.churn.PS_Eden_Space.norm","avgt",1,5,126.809516,1091.868177,"B/op",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._02_lightGraphReuseGraph:·gc.churn.PS_Survivor_Space","avgt",1,5,0.371361,3.197531,"MB/sec",5
"org.neo4j.graphalgo.bench.PageRankBenchmark._02_lightGraphReuseGraph:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,1.380393,11.885604,"B/op",5
